track_id,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
122356,14,82,26,56,4.0,beat_bar
122357,12,68,22,46,3.8333333333333335,beat_bar
122358,13,70,24,46,3.5384615384615383,beat_bar
122359,13,80,24,56,4.3076923076923075,beat_bar
122360,12,72,22,50,4.166666666666667,beat_bar
122362,16,100,30,70,4.375,beat_bar
122363,14,88,26,62,4.428571428571429,beat_bar
122364,12,74,22,52,4.333333333333333,beat_bar
122365,8,44,14,30,3.75,beat_bar
122395,13,74,24,50,3.8461538461538463,beat_bar
122397,18,110,34,76,4.222222222222222,beat_bar
122398,12,72,22,50,4.166666666666667,beat_bar
122399,15,84,28,56,3.7333333333333334,beat_bar
122400,18,106,34,72,4.0,beat_bar
122456,15,98,28,70,4.666666666666667,beat_bar
122457,13,70,24,46,3.5384615384615383,beat_bar
122472,11,64,20,44,4.0,beat_bar
122473,22,140,42,98,4.454545454545454,beat_bar
122474,9,46,16,30,3.3333333333333335,beat_bar
122475,7,36,12,24,3.4285714285714284,beat_bar
122498,17,88,32,56,3.2941176470588234,beat_bar
122499,6,30,10,20,3.3333333333333335,beat_bar
122500,11,62,20,42,3.8181818181818183,beat_bar
122503,16,94,30,64,4.0,beat_bar
122504,15,98,28,70,4.666666666666667,beat_bar
122510,13,74,24,50,3.8461538461538463,beat_bar
122511,14,88,26,62,4.428571428571429,beat_bar
122533,15,94,28,66,4.4,beat_bar
122534,12,70,22,48,4.0,beat_bar
122578,15,90,28,62,4.133333333333334,beat_bar
122579,19,104,36,68,3.5789473684210527,beat_bar
122620,18,112,34,78,4.333333333333333,beat_bar
122621,17,104,32,72,4.235294117647059,beat_bar
122622,16,90,30,60,3.75,beat_bar
122623,15,88,28,60,4.0,beat_bar
122624,11,68,20,48,4.363636363636363,beat_bar
122625,17,98,32,66,3.8823529411764706,beat_bar
122626,14,74,26,48,3.4285714285714284,beat_bar
122627,12,70,22,48,4.0,beat_bar
122628,14,86,26,60,4.285714285714286,beat_bar
122630,18,106,34,72,4.0,beat_bar
122631,16,92,30,62,3.875,beat_bar
122632,13,82,24,58,4.461538461538462,beat_bar
122633,12,66,22,44,3.6666666666666665,beat_bar
122634,16,90,30,60,3.75,beat_bar
122635,8,40,14,26,3.25,beat_bar
122644,17,94,32,62,3.6470588235294117,beat_bar
122645,12,72,22,50,4.166666666666667,beat_bar
122646,17,98,32,66,3.8823529411764706,beat_bar
122647,10,62,18,44,4.4,fixed_fallback
122648,17,100,32,68,4.0,beat_bar
122649,16,90,30,60,3.75,beat_bar
122650,11,68,20,48,4.363636363636363,beat_bar
122651,12,70,22,48,4.0,beat_bar
122654,10,54,18,36,3.6,beat_bar
122671,14,80,26,54,3.857142857142857,beat_bar
122673,15,82,28,54,3.6,beat_bar
122675,11,68,20,48,4.363636363636363,beat_bar
122683,18,110,34,76,4.222222222222222,beat_bar
122685,17,100,32,68,4.0,beat_bar
122686,16,92,30,62,3.875,beat_bar
122798,18,100,34,66,3.6666666666666665,beat_bar
122799,11,64,20,44,4.0,beat_bar
122800,17,102,32,70,4.117647058823529,beat_bar
122803,18,104,34,70,3.888888888888889,beat_bar
122804,17,92,32,60,3.5294117647058822,beat_bar
122805,16,102,30,72,4.5,beat_bar
122806,16,94,30,64,4.0,beat_bar
122807,19,114,36,78,4.105263157894737,beat_bar
122808,17,100,32,68,4.0,beat_bar
122809,17,100,32,68,4.0,beat_bar
122810,20,116,38,78,3.9,beat_bar
122832,12,76,22,54,4.5,beat_bar
122901,15,96,28,68,4.533333333333333,beat_bar
122910,8,44,14,30,3.75,beat_bar
122911,8,44,14,30,3.75,beat_bar
122932,15,90,28,62,4.133333333333334,beat_bar
122934,22,134,42,92,4.181818181818182,beat_bar
122935,14,78,26,52,3.7142857142857144,beat_bar
122936,15,82,28,54,3.6,beat_bar
122959,8,46,14,32,4.0,beat_bar
122999,15,88,28,60,4.0,beat_bar
123000,8,44,14,30,3.75,beat_bar
123001,13,74,24,50,3.8461538461538463,beat_bar
123002,16,92,30,62,3.875,beat_bar
123003,12,64,22,42,3.5,beat_bar
123004,11,66,20,46,4.181818181818182,beat_bar
123094,11,64,20,44,4.0,beat_bar
123096,16,98,30,68,4.25,beat_bar
123097,12,70,22,48,4.0,beat_bar
123099,12,70,22,48,4.0,beat_bar
123147,17,92,32,60,3.5294117647058822,beat_bar
123273,15,84,28,56,3.7333333333333334,beat_bar
123278,16,92,30,62,3.875,beat_bar
123333,13,80,24,56,4.3076923076923075,beat_bar
123342,8,46,14,32,4.0,beat_bar
123427,10,54,18,36,3.6,beat_bar
123438,18,108,34,74,4.111111111111111,beat_bar
123439,19,114,36,78,4.105263157894737,beat_bar
123440,20,114,38,76,3.8,beat_bar
123441,21,124,40,84,4.0,beat_bar
123442,17,98,32,66,3.8823529411764706,beat_bar
123458,12,68,22,46,3.8333333333333335,beat_bar
123461,12,68,22,46,3.8333333333333335,beat_bar
123467,21,128,40,88,4.190476190476191,beat_bar
123468,20,130,38,92,4.6,beat_bar
123474,9,56,16,40,4.444444444444445,beat_bar
123484,15,86,28,58,3.8666666666666667,beat_bar
123485,12,72,22,50,4.166666666666667,beat_bar
123486,15,88,28,60,4.0,beat_bar
123487,12,70,22,48,4.0,beat_bar
123488,14,84,26,58,4.142857142857143,beat_bar
123490,14,82,26,56,4.0,beat_bar
123494,21,126,40,86,4.095238095238095,beat_bar
123501,14,82,26,56,4.0,beat_bar
123502,15,96,28,68,4.533333333333333,beat_bar
123503,17,98,32,66,3.8823529411764706,beat_bar
123504,12,70,22,48,4.0,beat_bar
123505,12,76,22,54,4.5,beat_bar
123506,10,56,18,38,3.8,beat_bar
123509,14,78,26,52,3.7142857142857144,beat_bar
123523,17,104,32,72,4.235294117647059,beat_bar
123614,12,72,22,50,4.166666666666667,beat_bar
123641,13,76,24,52,4.0,beat_bar
123645,22,130,42,88,4.0,beat_bar
123647,13,86,24,62,4.769230769230769,beat_bar
123760,24,144,46,98,4.083333333333333,beat_bar
123761,15,96,28,68,4.533333333333333,beat_bar
123762,14,86,26,60,4.285714285714286,beat_bar
123763,21,126,40,86,4.095238095238095,beat_bar
123764,20,124,38,86,4.3,beat_bar
123821,7,38,12,26,3.7142857142857144,beat_bar
123825,19,116,36,80,4.2105263157894735,beat_bar
123832,23,138,44,94,4.086956521739131,beat_bar
123834,11,66,20,46,4.181818181818182,beat_bar
123835,17,104,32,72,4.235294117647059,beat_bar
123866,21,134,40,94,4.476190476190476,beat_bar
123867,20,124,38,86,4.3,beat_bar
123868,12,72,22,50,4.166666666666667,beat_bar
123899,20,124,38,86,4.3,beat_bar
123932,14,86,26,60,4.285714285714286,beat_bar
123933,16,100,30,70,4.375,beat_bar
123934,17,98,32,66,3.8823529411764706,beat_bar
123935,9,50,16,34,3.7777777777777777,beat_bar
123936,9,48,16,32,3.5555555555555554,beat_bar
123937,10,56,18,38,3.8,fixed_fallback
123938,12,72,22,50,4.166666666666667,beat_bar
123964,20,120,38,82,4.1,beat_bar
123965,19,108,36,72,3.789473684210526,beat_bar
123966,9,52,16,36,4.0,beat_bar
123968,12,72,22,50,4.166666666666667,beat_bar
123969,18,106,34,72,4.0,beat_bar
123970,20,124,38,86,4.3,beat_bar
123971,20,120,38,82,4.1,beat_bar
123972,20,124,38,86,4.3,beat_bar
123973,19,116,36,80,4.2105263157894735,beat_bar
123974,11,62,20,42,3.8181818181818183,beat_bar
123975,12,76,22,54,4.5,beat_bar
123976,20,116,38,78,3.9,beat_bar
123977,19,118,36,82,4.315789473684211,beat_bar
123978,15,86,28,58,3.8666666666666667,beat_bar
123979,10,58,18,40,4.0,fixed_fallback
123980,12,72,22,50,4.166666666666667,beat_bar
123981,13,84,24,60,4.615384615384615,beat_bar
123986,12,68,22,46,3.8333333333333335,beat_bar
124154,13,72,24,48,3.6923076923076925,beat_bar
124175,15,86,28,58,3.8666666666666667,beat_bar
124176,21,120,40,80,3.8095238095238093,beat_bar
124177,13,76,24,52,4.0,beat_bar
124178,13,72,24,48,3.6923076923076925,beat_bar
124179,14,80,26,54,3.857142857142857,beat_bar
124180,15,86,28,58,3.8666666666666667,beat_bar
124181,14,82,26,56,4.0,beat_bar
124183,13,80,24,56,4.3076923076923075,beat_bar
124184,16,90,30,60,3.75,beat_bar
124185,11,62,20,42,3.8181818181818183,beat_bar
124186,21,118,40,78,3.7142857142857144,beat_bar
124201,20,120,38,82,4.1,beat_bar
124231,16,100,30,70,4.375,beat_bar
124391,12,72,22,50,4.166666666666667,beat_bar
124392,17,110,32,78,4.588235294117647,beat_bar
124393,16,90,30,60,3.75,beat_bar
124394,12,66,22,44,3.6666666666666665,beat_bar
124409,10,54,18,36,3.6,fixed_fallback
124411,8,46,14,32,4.0,beat_bar
124424,11,66,20,46,4.181818181818182,beat_bar
124425,17,112,32,80,4.705882352941177,beat_bar
124426,16,94,30,64,4.0,beat_bar
124460,14,84,26,58,4.142857142857143,beat_bar
124461,19,110,36,74,3.8947368421052633,beat_bar
124470,10,54,18,36,3.6,beat_bar
124474,20,118,38,80,4.0,beat_bar
124477,17,102,32,70,4.117647058823529,beat_bar
124479,18,114,34,80,4.444444444444445,beat_bar
124480,12,68,22,46,3.8333333333333335,beat_bar
124481,11,60,20,40,3.6363636363636362,beat_bar
124482,20,120,38,82,4.1,beat_bar
124483,16,104,30,74,4.625,beat_bar
124484,11,60,20,40,3.6363636363636362,beat_bar
124485,20,116,38,78,3.9,beat_bar
124509,13,78,24,54,4.153846153846154,beat_bar
124517,13,84,24,60,4.615384615384615,beat_bar
124518,13,78,24,54,4.153846153846154,beat_bar
124519,6,28,10,18,3.0,beat_bar
124554,16,90,30,60,3.75,beat_bar
124555,14,82,26,56,4.0,beat_bar
124702,17,106,32,74,4.352941176470588,beat_bar
124752,9,52,16,36,4.0,beat_bar
124753,9,50,16,34,3.7777777777777777,beat_bar
124754,14,84,26,58,4.142857142857143,beat_bar
124755,17,96,32,64,3.764705882352941,beat_bar
124756,16,104,30,74,4.625,beat_bar
124870,20,128,38,90,4.5,beat_bar
124872,9,48,16,32,3.5555555555555554,beat_bar
124873,15,94,28,66,4.4,beat_bar
124874,14,86,26,60,4.285714285714286,beat_bar
124875,18,104,34,70,3.888888888888889,beat_bar
124876,13,76,24,52,4.0,beat_bar
124877,14,88,26,62,4.428571428571429,beat_bar
124891,12,68,22,46,3.8333333333333335,beat_bar
124892,15,94,28,66,4.4,beat_bar
124912,14,80,26,54,3.857142857142857,beat_bar
124913,16,106,30,76,4.75,beat_bar
124915,9,54,16,38,4.222222222222222,beat_bar
124916,13,76,24,52,4.0,beat_bar
124917,15,96,28,68,4.533333333333333,beat_bar
124918,12,70,22,48,4.0,beat_bar
124971,15,92,28,64,4.266666666666667,beat_bar
124992,14,88,26,62,4.428571428571429,beat_bar
124996,22,136,42,94,4.2727272727272725,beat_bar
125001,21,132,40,92,4.380952380952381,beat_bar
125002,15,88,28,60,4.0,beat_bar
125003,17,98,32,66,3.8823529411764706,beat_bar
125004,17,108,32,76,4.470588235294118,beat_bar
125154,15,82,28,54,3.6,beat_bar
125156,11,66,20,46,4.181818181818182,beat_bar
125157,17,104,32,72,4.235294117647059,beat_bar
125158,14,88,26,62,4.428571428571429,beat_bar
125159,11,64,20,44,4.0,beat_bar
125160,15,94,28,66,4.4,beat_bar
125161,20,112,38,74,3.7,beat_bar
125182,15,88,28,60,4.0,beat_bar
125183,19,116,36,80,4.2105263157894735,beat_bar
125185,14,90,26,64,4.571428571428571,beat_bar
125186,17,106,32,74,4.352941176470588,beat_bar
125187,14,86,26,60,4.285714285714286,beat_bar
125188,15,82,28,54,3.6,beat_bar
125189,16,90,30,60,3.75,beat_bar
125190,16,92,30,62,3.875,beat_bar
125191,11,64,20,44,4.0,beat_bar
125192,14,80,26,54,3.857142857142857,beat_bar
125193,15,94,28,66,4.4,beat_bar
125194,14,84,26,58,4.142857142857143,beat_bar
125195,16,94,30,64,4.0,beat_bar
125196,17,94,32,62,3.6470588235294117,beat_bar
125237,15,92,28,64,4.266666666666667,beat_bar
125238,16,94,30,64,4.0,beat_bar
125239,6,28,10,18,3.0,beat_bar
125240,13,78,24,54,4.153846153846154,beat_bar
125286,16,94,30,64,4.0,beat_bar
125287,16,86,30,56,3.5,beat_bar
125288,16,92,30,62,3.875,beat_bar
125289,10,58,18,40,4.0,beat_bar
125291,16,92,30,62,3.875,beat_bar
125293,15,94,28,66,4.4,beat_bar
125298,12,72,22,50,4.166666666666667,beat_bar
125299,16,104,30,74,4.625,beat_bar
125312,9,54,16,38,4.222222222222222,beat_bar
125313,12,74,22,52,4.333333333333333,beat_bar
125314,10,58,18,40,4.0,fixed_fallback
125315,10,58,18,40,4.0,beat_bar
125333,14,84,26,58,4.142857142857143,beat_bar
125337,16,108,30,78,4.875,beat_bar
125375,18,102,34,68,3.7777777777777777,beat_bar
125377,11,66,20,46,4.181818181818182,beat_bar
125432,10,56,18,38,3.8,beat_bar
125551,10,54,18,36,3.6,beat_bar
125612,10,56,18,38,3.8,beat_bar
125614,10,62,18,44,4.4,beat_bar
125616,12,74,22,52,4.333333333333333,beat_bar
125617,19,108,36,72,3.789473684210526,beat_bar
125618,6,30,10,20,3.3333333333333335,beat_bar
125620,10,56,18,38,3.8,beat_bar
125621,11,60,20,40,3.6363636363636362,beat_bar
125622,8,44,14,30,3.75,beat_bar
125657,11,62,20,42,3.8181818181818183,beat_bar
125659,14,84,26,58,4.142857142857143,beat_bar
125680,18,104,34,70,3.888888888888889,beat_bar
125681,14,76,26,50,3.5714285714285716,beat_bar
125721,16,92,30,62,3.875,beat_bar
125722,13,76,24,52,4.0,beat_bar
125723,15,88,28,60,4.0,beat_bar
125774,11,68,20,48,4.363636363636363,beat_bar
125776,14,78,26,52,3.7142857142857144,beat_bar
125777,14,82,26,56,4.0,beat_bar
125778,10,52,18,34,3.4,beat_bar
125779,19,122,36,86,4.526315789473684,beat_bar
125809,14,74,26,48,3.4285714285714284,beat_bar
125812,16,92,30,62,3.875,beat_bar
125813,20,122,38,84,4.2,beat_bar
125814,15,88,28,60,4.0,beat_bar
125815,18,100,34,66,3.6666666666666665,beat_bar
125816,18,110,34,76,4.222222222222222,beat_bar
125817,16,94,30,64,4.0,beat_bar
125818,8,46,14,32,4.0,beat_bar
125819,10,58,18,40,4.0,beat_bar
125820,14,84,26,58,4.142857142857143,beat_bar
125821,13,82,24,58,4.461538461538462,beat_bar
125822,16,92,30,62,3.875,beat_bar
125823,16,92,30,62,3.875,beat_bar
125824,18,104,34,70,3.888888888888889,beat_bar
125825,16,92,30,62,3.875,beat_bar
125826,15,92,28,64,4.266666666666667,beat_bar
125827,11,64,20,44,4.0,beat_bar
125999,15,84,28,56,3.7333333333333334,beat_bar
126014,13,76,24,52,4.0,beat_bar
126015,14,78,26,52,3.7142857142857144,beat_bar
126016,17,106,32,74,4.352941176470588,beat_bar
126017,14,78,26,52,3.7142857142857144,beat_bar
126018,14,84,26,58,4.142857142857143,beat_bar
126047,20,122,38,84,4.2,beat_bar
126055,10,54,18,36,3.6,fixed_fallback
126102,14,84,26,58,4.142857142857143,beat_bar
126103,15,86,28,58,3.8666666666666667,beat_bar
126104,15,86,28,58,3.8666666666666667,beat_bar
126105,14,76,26,50,3.5714285714285716,beat_bar
126180,14,82,26,56,4.0,beat_bar
126181,15,92,28,64,4.266666666666667,beat_bar
126182,13,76,24,52,4.0,beat_bar
126183,17,102,32,70,4.117647058823529,beat_bar
126185,8,44,14,30,3.75,beat_bar
126186,15,84,28,56,3.7333333333333334,beat_bar
126187,11,64,20,44,4.0,beat_bar
126188,16,82,30,52,3.25,beat_bar
126189,8,44,14,30,3.75,beat_bar
126214,10,60,18,42,4.2,beat_bar
126215,10,58,18,40,4.0,beat_bar
126216,13,82,24,58,4.461538461538462,beat_bar
126217,14,84,26,58,4.142857142857143,beat_bar
126218,13,78,24,54,4.153846153846154,beat_bar
126219,17,96,32,64,3.764705882352941,beat_bar
126220,14,84,26,58,4.142857142857143,beat_bar
126221,12,68,22,46,3.8333333333333335,beat_bar
126223,11,60,20,40,3.6363636363636362,beat_bar
126224,15,88,28,60,4.0,beat_bar
126225,13,80,24,56,4.3076923076923075,beat_bar
126226,15,92,28,64,4.266666666666667,beat_bar
126227,15,92,28,64,4.266666666666667,beat_bar
126229,10,64,18,46,4.6,beat_bar
126230,9,46,16,30,3.3333333333333335,beat_bar
126231,8,46,14,32,4.0,beat_bar
126232,12,70,22,48,4.0,beat_bar
126233,12,76,22,54,4.5,beat_bar
126234,9,52,16,36,4.0,beat_bar
126240,11,68,20,48,4.363636363636363,beat_bar
126241,12,64,22,42,3.5,beat_bar
126242,15,84,28,56,3.7333333333333334,beat_bar
126243,15,84,28,56,3.7333333333333334,beat_bar
126276,21,126,40,86,4.095238095238095,beat_bar
126283,11,56,20,36,3.272727272727273,beat_bar
126289,11,68,20,48,4.363636363636363,beat_bar
126290,14,86,26,60,4.285714285714286,beat_bar
126291,17,108,32,76,4.470588235294118,beat_bar
126292,18,102,34,68,3.7777777777777777,beat_bar
126294,11,60,20,40,3.6363636363636362,beat_bar
126295,20,130,38,92,4.6,beat_bar
126297,12,68,22,46,3.8333333333333335,beat_bar
126300,17,94,32,62,3.6470588235294117,beat_bar
126316,10,60,18,42,4.2,fixed_fallback
126317,17,102,32,70,4.117647058823529,beat_bar
126318,15,90,28,62,4.133333333333334,beat_bar
126319,11,66,20,46,4.181818181818182,beat_bar
126320,8,46,14,32,4.0,beat_bar
126321,16,92,30,62,3.875,beat_bar
126354,12,74,22,52,4.333333333333333,beat_bar
126357,15,94,28,66,4.4,beat_bar
126362,14,90,26,64,4.571428571428571,beat_bar
126398,16,98,30,68,4.25,beat_bar
126400,19,116,36,80,4.2105263157894735,beat_bar
126401,16,90,30,60,3.75,beat_bar
126402,19,110,36,74,3.8947368421052633,beat_bar
126403,21,126,40,86,4.095238095238095,beat_bar
126404,15,92,28,64,4.266666666666667,beat_bar
126405,8,44,14,30,3.75,beat_bar
126406,17,104,32,72,4.235294117647059,beat_bar
126407,14,88,26,62,4.428571428571429,beat_bar
126408,11,64,20,44,4.0,beat_bar
126409,18,106,34,72,4.0,beat_bar
126410,19,124,36,88,4.631578947368421,beat_bar
126411,12,76,22,54,4.5,beat_bar
126412,17,96,32,64,3.764705882352941,beat_bar
126413,11,68,20,48,4.363636363636363,beat_bar
126414,16,102,30,72,4.5,beat_bar
126415,13,74,24,50,3.8461538461538463,beat_bar
126416,13,80,24,56,4.3076923076923075,beat_bar
126417,8,44,14,30,3.75,beat_bar
126425,18,106,34,72,4.0,beat_bar
126426,14,80,26,54,3.857142857142857,beat_bar
126427,10,54,18,36,3.6,beat_bar
126428,21,128,40,88,4.190476190476191,beat_bar
126429,15,88,28,60,4.0,beat_bar
126430,16,96,30,66,4.125,beat_bar
126431,10,64,18,46,4.6,beat_bar
126455,11,68,20,48,4.363636363636363,beat_bar
126489,13,78,24,54,4.153846153846154,beat_bar
126490,15,88,28,60,4.0,beat_bar
126491,14,82,26,56,4.0,beat_bar
126505,18,110,34,76,4.222222222222222,beat_bar
126506,11,62,20,42,3.8181818181818183,beat_bar
126507,10,62,18,44,4.4,beat_bar
126508,15,86,28,58,3.8666666666666667,beat_bar
126510,9,50,16,34,3.7777777777777777,beat_bar
126512,23,142,44,98,4.260869565217392,beat_bar
126516,14,90,26,64,4.571428571428571,beat_bar
126519,17,98,32,66,3.8823529411764706,beat_bar
126520,12,74,22,52,4.333333333333333,beat_bar
126521,14,84,26,58,4.142857142857143,beat_bar
126522,15,96,28,68,4.533333333333333,beat_bar
126550,19,106,36,70,3.6842105263157894,beat_bar
126557,17,94,32,62,3.6470588235294117,beat_bar
126559,16,88,30,58,3.625,beat_bar
126584,13,76,24,52,4.0,beat_bar
126585,15,86,28,58,3.8666666666666667,beat_bar
126586,17,102,32,70,4.117647058823529,beat_bar
126587,14,82,26,56,4.0,beat_bar
126588,9,48,16,32,3.5555555555555554,beat_bar
126589,15,94,28,66,4.4,beat_bar
126598,15,96,28,68,4.533333333333333,beat_bar
126600,12,68,22,46,3.8333333333333335,beat_bar
126601,12,70,22,48,4.0,beat_bar
126602,18,104,34,70,3.888888888888889,beat_bar
126603,14,80,26,54,3.857142857142857,beat_bar
126605,9,54,16,38,4.222222222222222,beat_bar
126606,20,114,38,76,3.8,beat_bar
126607,13,70,24,46,3.5384615384615383,beat_bar
126608,9,54,16,38,4.222222222222222,beat_bar
126646,14,88,26,62,4.428571428571429,beat_bar
126666,9,52,16,36,4.0,beat_bar
126667,10,58,18,40,4.0,beat_bar
126668,11,68,20,48,4.363636363636363,beat_bar
126669,10,58,18,40,4.0,fixed_fallback
126670,16,98,30,68,4.25,beat_bar
126671,19,104,36,68,3.5789473684210527,beat_bar
126672,20,126,38,88,4.4,beat_bar
126673,15,88,28,60,4.0,beat_bar
126674,20,122,38,84,4.2,beat_bar
126675,16,92,30,62,3.875,beat_bar
126676,12,70,22,48,4.0,beat_bar
126716,15,86,28,58,3.8666666666666667,beat_bar
126717,16,98,30,68,4.25,beat_bar
126718,13,68,24,44,3.3846153846153846,beat_bar
126719,10,56,18,38,3.8,beat_bar
126720,12,74,22,52,4.333333333333333,beat_bar
126743,15,94,28,66,4.4,beat_bar
126746,15,86,28,58,3.8666666666666667,beat_bar
126747,18,106,34,72,4.0,beat_bar
126748,14,82,26,56,4.0,beat_bar
126749,16,98,30,68,4.25,beat_bar
126773,20,126,38,88,4.4,beat_bar
126778,15,88,28,60,4.0,beat_bar
126781,15,82,28,54,3.6,beat_bar
126782,15,90,28,62,4.133333333333334,beat_bar
126786,9,48,16,32,3.5555555555555554,beat_bar
126789,14,84,26,58,4.142857142857143,beat_bar
126790,15,90,28,62,4.133333333333334,beat_bar
126882,11,68,20,48,4.363636363636363,beat_bar
126883,7,36,12,24,3.4285714285714284,beat_bar
126884,9,52,16,36,4.0,beat_bar
126885,9,50,16,34,3.7777777777777777,beat_bar
126886,9,48,16,32,3.5555555555555554,beat_bar
126887,21,124,40,84,4.0,beat_bar
126899,12,70,22,48,4.0,beat_bar
126900,17,108,32,76,4.470588235294118,beat_bar
126944,10,58,18,40,4.0,beat_bar
126979,12,78,22,56,4.666666666666667,beat_bar
127036,18,108,34,74,4.111111111111111,beat_bar
127037,14,86,26,60,4.285714285714286,beat_bar
127062,13,82,24,58,4.461538461538462,beat_bar
127066,10,60,18,42,4.2,beat_bar
127155,15,82,28,54,3.6,beat_bar
127159,17,100,32,68,4.0,beat_bar
127180,16,98,30,68,4.25,beat_bar
127181,11,64,20,44,4.0,beat_bar
127182,9,52,16,36,4.0,beat_bar
127183,18,116,34,82,4.555555555555555,beat_bar
127184,16,92,30,62,3.875,beat_bar
127185,20,126,38,88,4.4,beat_bar
127186,16,96,30,66,4.125,beat_bar
127187,11,66,20,46,4.181818181818182,beat_bar
127188,12,66,22,44,3.6666666666666665,beat_bar
127189,11,60,20,40,3.6363636363636362,beat_bar
127190,19,116,36,80,4.2105263157894735,beat_bar
127191,19,118,36,82,4.315789473684211,beat_bar
127192,15,94,28,66,4.4,beat_bar
127193,12,70,22,48,4.0,beat_bar
127194,21,132,40,92,4.380952380952381,beat_bar
127203,12,68,22,46,3.8333333333333335,beat_bar
127204,12,68,22,46,3.8333333333333335,beat_bar
127205,12,68,22,46,3.8333333333333335,beat_bar
127206,20,122,38,84,4.2,beat_bar
127207,16,98,30,68,4.25,beat_bar
127208,21,124,40,84,4.0,beat_bar
127209,18,110,34,76,4.222222222222222,beat_bar
127210,9,56,16,40,4.444444444444445,beat_bar
127211,18,108,34,74,4.111111111111111,beat_bar
127212,7,38,12,26,3.7142857142857144,beat_bar
127263,18,98,34,64,3.5555555555555554,beat_bar
127265,18,102,34,68,3.7777777777777777,beat_bar
127266,13,76,24,52,4.0,beat_bar
127267,11,64,20,44,4.0,beat_bar
127268,21,126,40,86,4.095238095238095,beat_bar
127269,11,64,20,44,4.0,beat_bar
127271,17,100,32,68,4.0,beat_bar
127273,17,114,32,82,4.823529411764706,beat_bar
127274,13,86,24,62,4.769230769230769,beat_bar
127275,11,64,20,44,4.0,beat_bar
127276,13,82,24,58,4.461538461538462,beat_bar
127277,12,72,22,50,4.166666666666667,beat_bar
127278,13,76,24,52,4.0,beat_bar
127279,9,52,16,36,4.0,beat_bar
127280,11,60,20,40,3.6363636363636362,beat_bar
127281,13,74,24,50,3.8461538461538463,beat_bar
127285,11,62,20,42,3.8181818181818183,beat_bar
127286,15,94,28,66,4.4,beat_bar
127287,20,122,38,84,4.2,beat_bar
127288,15,100,28,72,4.8,beat_bar
127289,18,118,34,84,4.666666666666667,beat_bar
127290,18,106,34,72,4.0,beat_bar
127294,17,104,32,72,4.235294117647059,beat_bar
127295,16,100,30,70,4.375,beat_bar
127296,14,76,26,50,3.5714285714285716,beat_bar
127297,15,88,28,60,4.0,beat_bar
127298,20,124,38,86,4.3,beat_bar
127299,15,94,28,66,4.4,beat_bar
127300,13,72,24,48,3.6923076923076925,beat_bar
127301,11,60,20,40,3.6363636363636362,beat_bar
127302,17,100,32,68,4.0,beat_bar
127303,14,86,26,60,4.285714285714286,beat_bar
127330,14,84,26,58,4.142857142857143,beat_bar
127331,23,140,44,96,4.173913043478261,beat_bar
127339,16,100,30,70,4.375,beat_bar
127343,17,100,32,68,4.0,beat_bar
127349,10,56,18,38,3.8,beat_bar
127350,16,94,30,64,4.0,beat_bar
127356,20,120,38,82,4.1,beat_bar
127357,21,130,40,90,4.285714285714286,beat_bar
127358,11,64,20,44,4.0,beat_bar
127359,21,124,40,84,4.0,beat_bar
127360,10,58,18,40,4.0,beat_bar
127402,15,90,28,62,4.133333333333334,beat_bar
127422,15,94,28,66,4.4,beat_bar
127469,14,86,26,60,4.285714285714286,beat_bar
127484,15,90,28,62,4.133333333333334,beat_bar
127494,13,76,24,52,4.0,beat_bar
127495,9,52,16,36,4.0,beat_bar
127496,11,62,20,42,3.8181818181818183,beat_bar
127497,12,78,22,56,4.666666666666667,beat_bar
127498,18,98,34,64,3.5555555555555554,beat_bar
127499,17,102,32,70,4.117647058823529,beat_bar
127519,12,70,22,48,4.0,beat_bar
127520,16,92,30,62,3.875,beat_bar
127532,12,72,22,50,4.166666666666667,beat_bar
127541,13,76,24,52,4.0,beat_bar
127542,13,72,24,48,3.6923076923076925,beat_bar
127559,19,118,36,82,4.315789473684211,beat_bar
127620,14,88,26,62,4.428571428571429,beat_bar
127623,15,88,28,60,4.0,beat_bar
127648,15,86,28,58,3.8666666666666667,beat_bar
127660,15,96,28,68,4.533333333333333,beat_bar
127661,11,68,20,48,4.363636363636363,beat_bar
127662,12,70,22,48,4.0,beat_bar
127663,11,68,20,48,4.363636363636363,beat_bar
127720,17,112,32,80,4.705882352941177,beat_bar
127722,13,78,24,54,4.153846153846154,beat_bar
127726,23,138,44,94,4.086956521739131,beat_bar
127798,15,90,28,62,4.133333333333334,beat_bar
127804,15,90,28,62,4.133333333333334,beat_bar
127806,10,54,18,36,3.6,beat_bar
127865,8,42,14,28,3.5,beat_bar
127866,18,104,34,70,3.888888888888889,beat_bar
127867,10,62,18,44,4.4,beat_bar
127868,23,146,44,102,4.434782608695652,beat_bar
127869,17,106,32,74,4.352941176470588,beat_bar
127870,18,110,34,76,4.222222222222222,beat_bar
127871,13,72,24,48,3.6923076923076925,beat_bar
127878,11,70,20,50,4.545454545454546,beat_bar
127908,11,70,20,50,4.545454545454546,beat_bar
127909,11,58,20,38,3.4545454545454546,beat_bar
127910,9,52,16,36,4.0,beat_bar
127911,11,64,20,44,4.0,beat_bar
127912,13,82,24,58,4.461538461538462,beat_bar
127913,7,40,12,28,4.0,beat_bar
127914,9,50,16,34,3.7777777777777777,beat_bar
127915,12,68,22,46,3.8333333333333335,beat_bar
